UPC	length	RECEIPT ALIAS	ITEM NAME	BRAND	SIZE	COST	SUID	VENDOR	UOM	PACK
899109002073	36 NOOOOOOOO	DE DUES ORIGINAL ALE SPAIN  1212.7OZ	DE DUES ORIGINAL ALE SPAIN / 12/12.7OZ	B. UNITED	12.7 OZ		119920	PINNACLE IMPORTS	CS	12
899109002073	y	CURATOR RD BLEND 2013	CURATOR RD BLEND 2013	BROADBENT SELECTIONS	750 ML	9	111235	PINNACLE IMPORTS	CS	12
899109002080	y	CURATOR WHT BLEND NEW LABEL 2015	CURATOR WHITE BLEND NEW LABEL 2015	BROADBENT SELECTIONS	750 ML	9	111237	PINNACLE IMPORTS	CS	12
899498000155	y	DARIOUSH CARAVAN CAB BLEND 2014	DARIOUSH CARAVAN CAB BLEND 2014	DARIOUSH	750 ML	39	12257013	PINNACLE IMPORTS	CS	12
899498000179	y	DARIOUSH CAB SAUV 2014	DARIOUSH CABERNET SAUVIGNON 6PK 2014	DARIOUSH	750 ML	79.5	10003013	PINNACLE IMPORTS	CS	6
899498000193	37 NOOOOOOOO	TEUTONIC GEWURZTRAMINER CROW VYD 2014	TEUTONIC GEWURZTRAMINER CROW VYD 2014	TEUTONIC WINE CO	750 ML	18	126042	PINNACLE IMPORTS	CS	12
899498000209	y	DARIOUSH VIOGNIER 2016	DARIOUSH VIOGNIER 2016 6PK	DARIOUSH	750 ML	37.5	10086014	PINNACLE IMPORTS	CS	6
947799050018	y	BLANDYS RAINWATER MADEIRA NV	BLANDYS RAINWATER MADEIRA NV	PREMIUM PORT WINES	750 ML	15.75	105810	PINNACLE IMPORTS	CS	12
949922928443	y	HEDGES H.I.P. CHARD 2014	HEDGES H.I.P. CHARD 2014	HEDGES FAMILY ESTATE	750 ML	13.5	124801	PINNACLE IMPORTS	CS	12
1898061012639	37 NOOOOOOOO	JEAN-PAUL BRUN BEAU. BLANC CHARD 2016	JEAN-PAUL BRUN BEAU. BLANC CHARD 2016	LOUIS-DRESSNER	750 ML	15	11306014	PINNACLE IMPORTS	CS	12
3062670239200	y	AIMERY CREMANT DE LIMOUX BRUT	AIMERY CREMANT DE LIMOUX BRUT	MHW /DHI	750 ML	12.75	111560	PINNACLE IMPORTS	CS	12
3062670239217	y	AIMERY CREMANT DE LIMOUX ROSE	AIMERY CREMANT DE LIMOUX ROSE	MHW /DHI	750 ML	12.75	111570	PINNACLE IMPORTS	CS	12
3422511080130	36 NOOOOOOOO	DONATI CHRDNY SORELLE SEMPRE 2013 3L	DONATI CHRDNY SORELLE SEMPRE 2013 3L	DONATI FAMILY VINEYARD	3 L	66	100991	PINNACLE IMPORTS	EA	1
3443200022002	y	PERRAUD MACON-VILLAGES 2016	DOM PERRAUD MACON-VILLAGES 2016	NORTH BERKELEY IMPORTS	750 ML	15.75	112880	PINNACLE IMPORTS	CS	12
3443200620017	51 NOOOOOOOO	GLAZEN SAISON DERPE-MERE SAISON GEROOKT FUMЙESMOKEY	GLAZEN SAISON DERPE-MERE SAISON GEROOKT FUMЙE/SMOKEY	B. UNITED	20 L		302772	PINNACLE IMPORTS	EA	1
3443200620017	59 NOOOOOOOO	TERRES SECRETES CREMANT DE BOURGOGNE BLANC DE NOIRS BRUT NV	TERRES SECRETES CREMANT DE BOURGOGNE BLANC DE NOIRS BRUT NV	NORTH BERKELEY IMPORTS	750 ML	19.5	117100	PINNACLE IMPORTS	CS	12
3450460075068	y	DUMOL CONNOR PN NOIR 2013	DUMOL CONNOR PINOT NOIR 2013 6PK	DUMOL WINERY	750 ML	71.25	10118313	PINNACLE IMPORTS	CS	6
3481464787930	y	CASSAGNOLES GASCOGNE BLANC 2016	CASSAGNOLES GASCOGNE BLANC 2016	WEYGANDT-METZLER IMPORTING	750 ML	8.25	112990	PINNACLE IMPORTS	CS	12
3521211002203	y	PUECH HAUT PRESTIGE RD 2013	PUECH HAUT PRESTIGE RD 2013	EC-EUROPEAN CELLARS/ERIC SOLOMON	750 ML	16.5	12066014	PINNACLE IMPORTS	CS	12
3539301005010	37 NOOOOOOOO	DUMOL SONOMA CHRDNY 2014 ON PREM ONLY	DUMOL SONOMA CHRDNY 2014 ON PREM ONLY	DUMOL WINERY	750 ML	36.75	101221	PINNACLE IMPORTS	CS	12
3539301005010	y	CH. LAMOTHE WHT 2016	CH. LAMOTHE WHITE 2016	JANDELL SELECTIONS	750 ML	14.25	11366013	PINNACLE IMPORTS	CS	12
3539301094014	y	CH. LAMOTHE RD 2014	CH. LAMOTHE RD 2014	JANDELL SELECTIONS	750 ML	15	113670	PINNACLE IMPORTS	CS	12
3700209604005	37 NOOOOOOOO	PUECH HAUT LA CLOSERIE DU PIC 2014 DI	PUECH HAUT LA CLOSERIE DU PIC 2014 DI	EC-EUROPEAN CELLARS/ERIC SOLOMON	750 ML		120662	PINNACLE IMPORTS	CS	6
3700209604005	y	LA QUINTINYE VERMOUTH ROUGE	LA QUINTINYE VERMOUTH ROUGE	DOMAINE SELECT WINE ESTATE	750 ML	21.75	126462	PINNACLE IMPORTS	CS	6
3700209604029	33 NOOOOOOOO	LA QUINTINYE VERMOUTH ROUGE 375ML	LA QUINTINYE VERMOUTH ROUGE 375ML	DOMAINE SELECT WINE ESTATE	375 ML	15	126465	PINNACLE IMPORTS	CS	12
3700209604128	34 NOOOOOOOO	LA QUINTINYE VERMOUTH BIANCO 375ML	LA QUINTINYE VERMOUTH BIANCO 375ML	DOMAINE SELECT WINE ESTATE	375 ML	15	126463	PINNACLE IMPORTS	CS	12
3700209604203	y	LA QUINTINYE VERMOUTH EXTRA DRY	LA QUINTINYE VERMOUTH EXTRA DRY	DOMAINE SELECT WINE ESTATE	750 ML	21.75	126461	PINNACLE IMPORTS	CS	6
3700209604227	37 NOOOOOOOO	LA QUINTINYE VERMOUTH EXTRA DRY 375ML	LA QUINTINYE VERMOUTH EXTRA DRY 375ML	DOMAINE SELECT WINE ESTATE	375 ML	15	126464	PINNACLE IMPORTS	CS	12
3706236240218	38 NOOOOOOOO	JEAN-VESSELLE OEIL DE PEDRIX CHAMPAGNE	JEAN-VESSELLE OEIL DE PEDRIX CHAMPAGNE	NORTH BERKELEY IMPORTS	750 ML	49.5	122660	PINNACLE IMPORTS	CS	12
3760025285673	y	DRY CRK SAILORS CUVEE 1.5L	DRY CREEK SAILORS CUVEE 1.5L	DRY CREEK VINEYARD	1.5 L	30	101051	PINNACLE IMPORTS	CS	6
3760031472241	y	LAFAGE - ST ROCH BLANC VV 2014	LAFAGE - ST ROCH BLANC VV 2014	EC-EUROPEAN CELLARS/ERIC SOLOMON	750 ML	12	12065214	PINNACLE IMPORTS	CS	12
3760031472791	y	LAFAGE MIRAFLORS ROSE 2016	LAFAGE MIRAFLORS ROSE 2016	EC-EUROPEAN CELLARS/ERIC SOLOMON	750 ML	14.25	120621	PINNACLE IMPORTS	CS	12
3760031472913	y	LAFAGE BASTIDE MIRAFLORS 2014 DI	LAFAGE BASTIDE MIRAFLORS 2014 DI	EC-EUROPEAN CELLARS/ERIC SOLOMON	750 ML	13.5	12062013	PINNACLE IMPORTS	CS	12
3760031472982	35 NOOOOOOOO	LAFAGE TESSELLAE OLD VINES GSM 2014	LAFAGE TESSELLAE OLD VINES GSM 2014	EC-EUROPEAN CELLARS/ERIC SOLOMON	750 ML	12.75	120640	PINNACLE IMPORTS	CS	12
3760032730012	38 NOOOOOOOO	JANASSE COTES DU RHONE RESERVE 2014 DI	JANASSE COTES DU RHONE RESERVE 2014 DI	EC-EUROPEAN CELLARS/ERIC SOLOMON	750 ML	15	120550	PINNACLE IMPORTS	CS	12
3760036915200	40 NOOOOOOOO	EGLY OURIET 1ER CRU LES VIGNES DE VRIGNY	EGLY OURIET 1ER CRU LES VIGNES DE VRIGNY	NORTH BERKELEY IMPORTS	750 ML	65.75	122690	PINNACLE IMPORTS	CS	12
3760036915217	y	EGLY OURIET GC BRUT ROSE MAGNUM	EGLY OURIET GC BRUT ROSE MAGNUM	NORTH BERKELEY IMPORTS	1.5 L	260	122683	PINNACLE IMPORTS	CS	6
3760036915217	39 NOOOOOOOO	CH. REYNON COTES DE BORDEAUX BLANC 2011	CH. REYNON COTES DE BORDEAUX BLANC 2011	PINNACLE IMPORTS	750 ML	11.25	113921	PINNACLE IMPORTS	CS	12
3760087250251	37 NOOOOOOOO	MATTES SABRAN CORBIERES LA VIALA 2012	MATTES SABRAN CORBIERES LA VIALA 2012	NORTH BERKELEY IMPORTS	750 ML	14.25	11180012	PINNACLE IMPORTS	CS	12
3760098150052	49 NOOOOOOOO	LES VINS DE VIENNE ST JOSEPH LES ARCHEVEQUES 2010	LES VINS DE VIENNE ST JOSEPH LES ARCHEVEQUES 2010 6PK	MHW/ DHI VINS DE VIENNE	750 ML	40	11150010	PINNACLE IMPORTS	CS	6
3760098153091	y	VACHERON SANCERRE ROSE 2014	VACHERON SANCERRE ROSE 2014	NORTH BERKELEY IMPORTS	750 ML	27.5	123900	PINNACLE IMPORTS	CS	12
3760108999084	44 NOOOOOOOO	CLOS DU MONT-OLIVET CHATEAUNEUF-DU-PAPE 2014	CLOS DU MONT-OLIVET CHATEAUNEUF-DU-PAPE 2014	NORTH BERKELEY IMPORTS	750 ML	37.25	116910	PINNACLE IMPORTS	CS	12
3760124910216	45 NOOOOOOOO	SARRAZIN GIVRY SOUS LA ROCHE ROUGE 2009 375ML	SARRAZIN GIVRY SOUS LA ROCHE ROUGE 2009 375ML	NORTH BERKELEY IMPORTS	375 ML	16.5	112480	PINNACLE IMPORTS	CS	24
3760142717675	y	REMOISSENET BOURGOGNE BLANC 2015	REMOISSENET BOURGOGNE BLANC 2015	NORTH BERKELEY IMPORTS	750 ML	24.75	125324	PINNACLE IMPORTS	CS	12
3760236240713	y	JEAN-VESSELLE DEMI SEC ROSE	JEAN-VESSELLE DEMI SEC ROSE	NORTH BERKELEY IMPORTS	750 ML	55.5	115521	PINNACLE IMPORTS	CS	12
3770001112008	48 NOOOOOOOO	CALENDAL COTES DU RHONE VILLAGES 2009 1.5L 6PACK	CALENDAL COTES DU RHONE VILLAGES 2009 1.5L 6PACK	EC-EUROPEAN CELLARS/ERIC SOLOMON	1.5 L	60	111330	PINNACLE IMPORTS	CS	6
3770003112006	44 NOOOOOOOO	PAUL ET JEAN-MARC PASTOU SANCERRE BLANC 2016	PAUL ET JEAN-MARC PASTOU SANCERRE BLANC 2016	NORTH BERKELEY IMPORTS	750 ML	20.25	1759	PINNACLE IMPORTS	CS	12
3830020470784	y	QUATTRO MANI TOH-KAI 2011	QUATTRO MANI TOH-KAI 2011	DOMAINE SELECT WINE ESTATE	750 ML	11.25	106370	PINNACLE IMPORTS	CS	12
4003669022754	y	SCHNEIDER NELSON SAUVIN 625.4OZ	SCHNEIDER NELSON SAUVIN 6/25.4OZ	B. UNITED	24.5 OZ		117870	PINNACLE IMPORTS	CS	6
4004078008049	y	EINBECKER URBOCK-DUNKEL 4 11.2OZ	EINBECKER URBOCK-DUNKEL 4/6PK 11.2OZ	B. UNITED	11.2 OZ		301770	PINNACLE IMPORTS	CS	24
4004078008063	y	EINBECKER NON ALCOHOLIC11.2	EINBECKER NON ALCOHOLIC 24PK/11.2	B. UNITED	11.2 OZ		301790	PINNACLE IMPORTS	CS	24
4004078130061	y	EINBECKER PILSNER 4 11.2OZ	EINBECKER PILSNER 4/6PK 11.2OZ	B. UNITED	11.2 OZ		301810	PINNACLE IMPORTS	CS	24
4004078290062	41 NOOOOOOOO	EINBECKER SCHWARZBIER (BLK BEER) 4 11.2OZ	EINBECKER SCHWARZBIER (BLK BEER) 4/6PK 11.2OZ	B. UNITED	11.2 OZ		301820	PINNACLE IMPORTS	CS	24
4004078315062	y	ST BERNARDUS TRIPEL 611.2OZ	ST BERNARDUS TRIPEL 6/4PK/11.2OZ	D & V INTERNATIONAL	11.2 OZ		301270	PINNACLE IMPORTS	CS	24
4004078315062	34 NOOOOOOOO	ST BERNARDUS TRIPEL (16BBL 5.2 KEG	ST BERNARDUS TRIPEL (1/6BBL 5.2 KEG	D & V INTERNATIONAL	5.16667GA L		304680	PINNACLE IMPORTS	EA	1
4013060003351	y	REISSDORF KOLSCH 11.2OZ	REISSDORF KOLSCH 11.2OZ/24PK	B. UNITED	11.2 OZ		117730	PINNACLE IMPORTS	CS	24
4260167660486	34 NOOOOOOOO	BERG & HAUCK ORANGE BITTERS 118 ML	BERG & HAUCK ORANGE BITTERS 118 ML	MARTIGNETTI CO. (VISION W&S)	118 ML	12	115020	PINNACLE IMPORTS	CS	12
4260167660493	34 NOOOOOOOO	BERG & HAUCK CELERY BITTERS 118 ML	BERG & HAUCK CELERY BITTERS 118 ML	MARTIGNETTI CO. (VISION W&S)	118 ML	12.75	114980	PINNACLE IMPORTS	CS	12
4260167660493	39 NOOOOOOOO	BITTER TRUTH ORANGE FLOWER WATER 118 ML	BITTER TRUTH ORANGE FLOWER WATER 118 ML	MARTIGNETTI CO. (VISION W&S)	118 ML	7	114982	PINNACLE IMPORTS	CS	12
4260167660493	y	BITTER TRUTH ROSE WATER 118 ML	BITTER TRUTH ROSE WATER 118 ML	MARTIGNETTI CO. (VISION W&S)	118 ML	7	114981	PINNACLE IMPORTS	CS	12
4260167660509	33 NOOOOOOOO	BERG & HAUCK LEMON BITTERS 118 ML	BERG & HAUCK LEMON BITTERS 118 ML	MARTIGNETTI CO. (VISION W&S)	118 ML	12.75	115000	PINNACLE IMPORTS	CS	12
4260167660516	45 NOOOOOOOO	BERG & HAUCK OLD TIME AROMATIC BITTERS 118 ML	BERG & HAUCK OLD TIME AROMATIC BITTERS 118 ML	MARTIGNETTI CO. (VISION W&S)	118 ML	12.75	115010	PINNACLE IMPORTS	CS	12
4260167660523	35 NOOOOOOOO	BERG & HAUCK CREOLE BITTERS 118 ML 	BERG & HAUCK CREOLE BITTERS 118 ML /	MARTIGNETTI CO. (VISION W&S)	118 ML	12.75	114990	PINNACLE IMPORTS	CS	12
4260167660530	53 NOOOOOOOO	BERG & HAUCK JERRY THOMAS OWN DECANTER BITTERS 118 ML	BERG & HAUCK JERRY THOMAS OWN DECANTER BITTERS 118 ML	MARTIGNETTI CO. (VISION W&S)	118 ML	12.75	115030	PINNACLE IMPORTS	CS	12
4260167660639	y	BITTER TRUTH PINK GIN	BITTER TRUTH PINK GIN	MARTIGNETTI CO. (VISION W&S)	750 ML	52	124960	PINNACLE IMPORTS	CS	6
4260167660684	33 NOOOOOOOO	BITTER TRUTH GIFT SET  125 X 20ML	BITTER TRUTH GIFT SET / 12/5 X 20ML	MARTIGNETTI CO. (VISION W&S)	20 ML	17.2	124920	PINNACLE IMPORTS	CS	12
4934418888690	48 NOOOOOOOO	HITACHINO NEST 3DAYS 2011  1218.6OZ (127401)(BI)	HITACHINO NEST 3DAYS 2011 / 12/18.6OZ (127401)(BI)	B. UNITED	18.6 OZ		127401	PINNACLE IMPORTS	CS	12
4934418888690	39 NOOOOOOOO	HITACHINO NESTBEER NIPPONIA 12 X 18.6OZ	HITACHINO NESTBEER NIPPONIA 12 X 18.6OZ	B. UNITED	18.6 OZ		303180	PINNACLE IMPORTS	CS	12
5013414999049	34 NOOOOOOOO	THORNBRIDGE JAIPUR IPA 12  16.9 OZ	THORNBRIDGE JAIPUR IPA 12 / 16.9 OZ	B. UNITED	16.9 OZ		117840	PINNACLE IMPORTS	CS	12
5060324500100	41 NOOOOOOOO	WILD BEER CO. EVOLVER IPA W BRETTANOMYCES	WILD BEER CO. EVOLVER IPA W/ BRETTANOMYCES	B. UNITED	11.2 OZ		123591	PINNACLE IMPORTS	CS	18
5060324500124	57 NOOOOOOOO	WILD BEER CO. IDUNA CRU SAISON W APPLE JUICE & WILD YEAST	WILD BEER CO. IDUNA CRU SAISON W/ APPLE JUICE & WILD YEAST	B. UNITED	11.2 OZ		123590	PINNACLE IMPORTS	CS	18
5310008006382	36 NOOOOOOOO	TIKVES VRANEC SPECIAL SELECTION 2013	TIKVES VRANEC SPECIAL SELECTION 2013	EC-EUROPEAN CELLARS/ERIC SOLOMON	750 ML	9.75	120754	PINNACLE IMPORTS	CS	12
5310008006429	39 NOOOOOOOO	TIKVES RKACITELI SPECIAL SELECTION 2013	TIKVES RKACITELI SPECIAL SELECTION 2013	EC-EUROPEAN CELLARS/ERIC SOLOMON	750 ML	9.75	120755	PINNACLE IMPORTS	CS	12
5601007000762	37 NOOOOOOOO	FERREIRA DONA ANTONIA RSV WHT PORT NV	FERREIRA DONA ANTONIA RSV WHITE PORT NV	BROADBENT SELECTIONS	750 ML	19.5	1900	PINNACLE IMPORTS	CS	12
5703162000005	y	DANSK MJOD GI MJOD	DANSK MJOD GI MJOD	B. UNITED	750 ML	25.5	302810	PINNACLE IMPORTS	CS	6
5703162000011	y	DANSK MJOD RIBE MJOD	DANSK MJOD RIBE MJOD	B. UNITED	750 ML	25.5	302811	PINNACLE IMPORTS	CS	6
5703162000028	y	DANSK MJOD KLAPOJSTER MJOD	DANSK MJOD KLAPOJSTER MJOD	B. UNITED	750 ML	25.5	302812	PINNACLE IMPORTS	CS	6
5703162000141	y	DANSK MJOD VIKINGERNESS MEAD	DANSK MJOD VIKINGERNESS MEAD	B. UNITED	750 ML	25.5	125250	PINNACLE IMPORTS	CS	6
5703162007003	y	DANSK MJOD VIKING BLOD	DANSK MJOD VIKING BLOD	B. UNITED	750 ML	25.5	300270	PINNACLE IMPORTS	CS	6
6004635000293	y	DE WESTOF LIMESTONE CHRDNY 2017	DE WESTOF LIMESTONE CHRDNY 2017	BROADBENT SELECTIONS	750 ML	14.25	111255	PINNACLE IMPORTS	CS	12
6009639890437	y	VILAFONTE SERIES M 2010	VILAFONTE SERIES M 2010	BROADBENT SELECTIONS	750 ML	54.5	1656	PINNACLE IMPORTS	CS	6
6206702731519	38 NOOOOOOOO	CHRISTIAN DROUIN CIDER LAURISTON 750ML	CHRISTIAN DROUIN CIDER LAURISTON 750ML	B. UNITED	750 ML	10.5	300300	PINNACLE IMPORTS	CS	12
6415600000215	y	SINEBRYCHOFFS PORTER11.2 *	SINEBRYCHOFFS PORTER 24PK/11.2 *	B. UNITED	11.2 OZ		301680	PINNACLE IMPORTS	CS	24
6991762033170	49 NOOOOOOOO	BROUWERIJ VERHAEGHE NOELDUCHESSE GIFT PACK 11.2OZ	BROUWERIJ VERHAEGHE NOEL/DUCHESSE GIFT PACK 11.2OZ	D & V INTERNATIONAL	11.2 OZ		301561	PINNACLE IMPORTS	CS	20
7225982498062	y	RICARDO SANTOS SEMILLON 2011	RICARDO SANTOS SEMILLON 2011	GLOBAL VINEYARDS	750 ML	12	110020	PINNACLE IMPORTS	CS	12
7264520091624	y	CANELLA BLOOD RD ORANGE NV	CANELLA BLOOD RD ORANGE NV	EMPSON USA INC	750 ML	13.5	107380	PINNACLE IMPORTS	CS	12
7291889942000	40 NOOOOOOOO	BELLAFONTE SAGRANTINO DI MONTEFALCO 2008	BELLAFONTE SAGRANTINO DI MONTEFALCO 2008 6PK	EMPSON USA INC	750 ML	45.75	116545	PINNACLE IMPORTS	CS	6
7291889942000	y	LAKE SONOMA CHRDNY 2012	LAKE SONOMA CHRDNY 2012	VALLEY OF THE MOON	750 ML	16.5	101912	PINNACLE IMPORTS	CS	12
7310070756701	33 NOOOOOOOO	PRIPPS BRYGGERIER CARNEGIE PORTER	PRIPPS BRYGGERIER CARNEGIE PORTER 24PK	B. UNITED	11.2 OZ		117760	PINNACLE IMPORTS	CS	24
7310070756701	68 NOOOOOOOO	HANSSENS OUDE KRIEK 2015 HANDGEPLUKTE SCHAERBEEKSE KRIEKEN  1212.7OZ	HANSSENS OUDE KRIEK 2015 HANDGEPLUKTE SCHAERBEEKSE KRIEKEN / 12/12.7OZ	B. UNITED	12.7 OZ		301312	PINNACLE IMPORTS	CS	12
7640117630306	54 NOOOOOOOO	BRASSERIE DES FRANCHES MONTAGNES (BFM) SPIKE & JEROMES	BRASSERIE DES FRANCHES MONTAGNES (BFM) SPIKE & JEROMES	B. UNITED	11.2 OZ		303270	PINNACLE IMPORTS	CS	20
7804395000323	y	DE MARTINO CHRDNY	DE MARTINO CHRDNY	BROADBENT SELECTIONS	750 ML	14.25	127310	PINNACLE IMPORTS	CS	12
7804414004844	y	ALTO LOS ROMEROS SAUV BLANC 2016	ALTO LOS ROMEROS SAUVIGNON BLANC 2016	DOMAINE SELECT WINE ESTATE	750 ML	9	116869	PINNACLE IMPORTS	CS	12
7804414004851	y	ALTO LOS ROMEROS CHRDNY 2016	ALTO LOS ROMEROS CHRDNY 2016	DOMAINE SELECT WINE ESTATE	750 ML	9	116868	PINNACLE IMPORTS	CS	12
7804606600052	36 NOOOOOOOO	CRISTOM LOUISE VINEYARD PN NOIR 2013	CRISTOM LOUISE VINEYARD PINOT NOIR 2013	CRISTOM	750 ML	47	11523013	PINNACLE IMPORTS	CS	12
7804606600645	y	INMAN SEXTON RD PN NOIR 2014	INMAN SEXTON RD PINOT NOIR 2014	BROADBENT SELECTIONS	750 ML	45.5	125578	PINNACLE IMPORTS	CS	12
7804612730019	y	CRISTOM ESTATE VIOGNIER 2015	CRISTOM ESTATE VIOGNIER 2015	CRISTOM	750 ML	23.25	10454013	PINNACLE IMPORTS	CS	12
7804612730231	y	VINA MAQUIS CARMENERE 2009	VINA MAQUIS CARMENERE 2009	GLOBAL VINEYARDS	750 ML	14.5	110250	PINNACLE IMPORTS	CS	12
8003807000701	y	BORGOGNO NO NAME NEBBIOLO 2012	BORGOGNO NO NAME NEBBIOLO 2012	DOMAINE SELECT WINE ESTATE	750 ML	33.75	106842	PINNACLE IMPORTS	CS	12
8003807000862	y	BORGOGNO DOLCETTO DALBA DOC 2015	BORGOGNO DOLCETTO DALBA DOC 2015	DOMAINE SELECT WINE ESTATE	750 ML	16.5	106840	PINNACLE IMPORTS	CS	12
8003807000886	y	BORGOGNO LANGHE NEBBIOLO 2013	BORGOGNO LANGHE NEBBIOLO 2013	DOMAINE SELECT WINE ESTATE	750 ML	27	106841	PINNACLE IMPORTS	CS	12
8012183000083	y	J HOFSTATTER LEGREIN 2011	J HOFSTATTER LEGREIN 2011	DOMAINE SELECT WINE ESTATE	750 ML	17.25	106470	PINNACLE IMPORTS	CS	12
8012183000144	y	J HOFSTATTER PINOT GRIGIO 2011	J HOFSTATTER PINOT GRIGIO 2011	DOMAINE SELECT WINE ESTATE	750 ML	15.75	106480	PINNACLE IMPORTS	CS	12
8019873224552	y	CDR CRK LAWNRANGER CREAM ALE KEG	CEDAR CREEK LAWNRANGER CREAM ALE KEG	CEDAR CREEK BREWERY	5.16667GA L		126453	PINNACLE IMPORTS	EA	1
8021078001241	y	PRIMA CUVEE PROSECCO DOCG NV	PRIMA CUVEE PROSECCO DOCG NV	MARTIGNETTI CO. (VISION W&S)	750 ML	11.25	124710	PINNACLE IMPORTS	CS	12
8021078001265	35 NOOOOOOOO	PRIMA CUVEE ZELDA SPARKLING ROSE NV	PRIMA CUVEE ZELDA SPARKLING ROSE NV	MARTIGNETTI CO. (VISION W&S)	750 ML	11.25	106191	PINNACLE IMPORTS	CS	12
8028167000109	y	MURGO ETNA ROSSO 2016	MURGO ETNA ROSSO 2016	NORTH BERKELEY IMPORTS	750 ML	15.75	126680	PINNACLE IMPORTS	CS	12
8030967005314	46 NOOOOOOOO	FATTORIA LE PUPILLE MORELLINO DI SCANSANO 2005	FATTORIA LE PUPILLE MORELLINO DI SCANSANO 2005	HENRIOT INC.	750 ML	16.5	107240	PINNACLE IMPORTS	CS	12
8032568510709	y	COLLEMASSARI RIGOLETO ROSSO 2014	COLLEMASSARI RIGOLETO ROSSO 2014	DOMAINE SELECT WINE ESTATE	750 ML	15	126991	PINNACLE IMPORTS	CS	6
8032942292122	y	LE BALADIN ISSAC 128.4OZ	LE BALADIN ISSAC 12/8.4OZ	B. UNITED	8.4 OZ		301940	PINNACLE IMPORTS	CS	12
8032942293129	43 NOOOOOOOO	BIRRIFICIO LE BALADIN SUPER BALADIN 128.4OZ	BIRRIFICIO LE BALADIN SUPER BALADIN 12/8.4OZ	B. UNITED	8.4 OZ		301950	PINNACLE IMPORTS	CS	12
8033749750129	y	COS PITHOS ROSSO IGT 2013	COS PITHOS ROSSO IGT 2013	DOMAINE SELECT WINE ESTATE	750 ML	32.25	12007013	PINNACLE IMPORTS	CS	12
8033749750136	y	COS FRAPPATO 2014	COS FRAPPATO 2014	DOMAINE SELECT WINE ESTATE	750 ML	24.75	120050	PINNACLE IMPORTS	CS	12
8033749750150	y	COS RAMI 2013	COS RAMI 2013	DOMAINE SELECT WINE ESTATE	750 ML	24.75	120051	PINNACLE IMPORTS	CS	12
8033749750174	y	COS PITHOS BIANCO IGT 2013	COS PITHOS BIANCO IGT 2013	DOMAINE SELECT WINE ESTATE	750 ML	33	120071	PINNACLE IMPORTS	CS	12
8033749750181	y	COS MALDAFRICA 2012	COS MALDAFRICA 2012	DOMAINE SELECT WINE ESTATE	750 ML	30.25	12006010	PINNACLE IMPORTS	CS	12
8051091900856	y	GRAMONA LA CUVEE CAVA 2013 DI	GRAMONA LA CUVEE CAVA 2013 DI	EC-EUROPEAN CELLARS/ERIC SOLOMON	750 ML	17.25	120870	PINNACLE IMPORTS	CS	12
8057829520136	33 NOOOOOOOO	TERRAZZE DELLETNA CIURI BIANCO 14	TERRAZZE DELLETNA CIURI BIANCO 14	DOMAINE SELECT WINE ESTATE	750 ML	17.25	127000	PINNACLE IMPORTS	CS	12
8057829520143	y	TERRAZZE DELLETNA CARUSO ROSSO	TERRAZZE DELLETNA CARUSO ROSSO	DOMAINE SELECT WINE ESTATE	750 ML	21	127001	PINNACLE IMPORTS	CS	12
8057829520174	y	TERRAZZE DELLETNA CRATERE ROSSO	TERRAZZE DELLETNA CRATERE ROSSO	DOMAINE SELECT WINE ESTATE	750 ML	21	127002	PINNACLE IMPORTS	CS	12
8113128002152	y	CIGNALE ROSSO 2010	CIGNALE ROSSO 2010	EMPSON USA INC	750 ML		107144	PINNACLE IMPORTS	CS	6
8113128002220	41 NOOOOOOOO	CHRISTIAN DROUIN CIDER LAURISTON  12330ML	CHRISTIAN DROUIN CIDER LAURISTON / 12/330ML	B. UNITED	330 ML	6	300301	PINNACLE IMPORTS	CS	12
8113128002466	y	WALLABY CRK SHIRAZ 2007 1875ML	WALLABY CREEK SHIRAZ 2007 1875ML	INTERNATIONAL SPIRITS&WINE	187.5 ML	2.25	108570	PINNACLE IMPORTS	CS	48
8356030011980	36 NOOOOOOOO	CRIOS DE SUSANA BALBO TORRONTES 2016	CRIOS DE SUSANA BALBO TORRONTES 2016	FOLIO WINE COMPANY LLC	750 ML	11.25	10895013	PINNACLE IMPORTS	CS	12
8356030026140	37 NOOOOOOOO	FIFTY FIFTY ECLIPSE HIGH WEST BOURBON	FIFTY FIFTY ECLIPSE HIGH WEST BOURBON	TRUCKEE CRAFT BREWING	22 OZ		123060	PINNACLE IMPORTS	CS	12
8356030026140	y	CRIOS DE SUSANA BALBO RD	CRIOS DE SUSANA BALBO RD	FOLIO WINE COMPANY LLC	750 ML	11.25	115370	PINNACLE IMPORTS	CS	12
8410345080117	44 NOOOOOOOO	CONRERIA DSCALA DEI LES BRUGUERES BLANC 2015	CONRERIA DSCALA DEI LES BRUGUERES BLANC 2015	EC-EUROPEAN CELLARS/ERIC SOLOMON	750 ML	27	124700	PINNACLE IMPORTS	CS	6
8414825337760	50 NOOOOOOOO	CUVEE 8EME BRASSARIE DES FRANCHES MONTAGNES (BFM )	CUVEE 8EME BRASSARIE DES FRANCHES MONTAGNES (BFM )	B. UNITED	24.5 OZ		303240	PINNACLE IMPORTS	CS	6
